dataset,record_id,input_smiles,smiles,MolWt,cLogP,HBD,HBA,QED,SA,HeavyAtomCount,NumRings,NumAromaticRings,TPSA,NumRotatableBonds,BertzCT,BemisMurckoScaffold
ZINC,,Cc1noc(-c2cnc(N(C)C)nc2[C@H]2CCCCN2C(=O)C2CCCCC2)c1C,Cc1noc(-c2cnc(N(C)C)nc2[C@H]2CCCCN2C(=O)C2CCCCC2)c1C,411.5500000000003,4.448340000000004,0,6,0.7398989754113572,3.285285519947143,30,4,2,75.36000000000001,4,900.993579096585,O=C(C1CCCCC1)N1CCCCC1c1ncncc1-c1ccno1
ZINC,,COC(=O)c1cc(CNc2cccc(C[NH+]3CCSCC3)c2)oc1C,COC(=O)c1cc(CNc2cccc(C[NH+]3CCSCC3)c2)oc1C,361.48700000000014,2.1184199999999995,2,5,0.7721640844691625,3.5390050823304886,25,3,2,55.91,6,723.2093263519498,c1cc(C[NH+]2CCSCC2)cc(NCc2ccco2)c1
ZINC,,COCc1ccccc1NC(=O)CCn1ccccc1=O,COCc1ccccc1NC(=O)CCn1ccccc1=O,286.331,2.0235,1,4,0.8835061199203701,1.9763951588937072,21,2,2,60.33,6,664.3217067644439,O=C(CCn1ccccc1=O)Nc1ccccc1
ZINC,,Cc1cccc(N(CCC(N)=O)Cc2nnc(-c3cc(C)oc3C)o2)c1,Cc1cccc(N(CCC(N)=O)Cc2nnc(-c3cc(C)oc3C)o2)c1,354.41000000000014,3.136860000000002,1,6,0.6997246190954574,2.607687866702859,26,3,3,98.39,7,913.1574384170644,c1ccc(NCc2nnc(-c3ccoc3)o2)cc1
ZINC,,CC(C)CC(=O)Nc1ccc(C(=O)NCc2ccccc2)cc1,CC(C)CC(=O)Nc1ccc(C(=O)NCc2ccccc2)cc1,310.397,3.601200000000002,2,2,0.8561825474546031,1.558963914985668,23,2,2,58.2,6,648.8296472688505,O=C(NCc1ccccc1)c1ccccc1
ZINC,,CCc1noc([C@@H]2CCC[NH+](C3CCOCC3)C2)n1,CCc1noc([C@@H]2CCC[NH+](C3CCOCC3)C2)n1,266.3649999999999,0.5732999999999997,1,4,0.8690137460934452,4.683732768740754,19,3,1,52.59,3,401.15026960938445,c1noc(C2CCC[NH+](C3CCOCC3)C2)n1
ZINC,,C[C@@H]1CO[C@H](CO)CN1C(=O)c1ccc(F)c(Br)c1,C[C@@H]1CO[C@H](CO)CN1C(=O)c1ccc(F)c(Br)c1,332.169,1.8099999999999996,1,3,0.8987022940817371,3.163096420473636,19,2,1,49.77,2,482.956175550175,O=C(c1ccccc1)N1CCOCC1
ZINC,,O=C(CCc1cccnc1)Nc1ccccc1-n1cncn1,O=C(CCc1cccnc1)Nc1ccccc1-n1cncn1,293.33000000000004,2.2336,1,5,0.7826670453736284,2.044195309849478,22,3,3,72.7,5,740.2473245273088,O=C(CCc1cccnc1)Nc1ccccc1-n1cncn1
ZINC,,C=CCNC(=S)N1CCN(c2nc3sc4c(c3c(=O)n2C)CCCC4)CC1,C=CCNC(=S)N1CCN(c2nc3sc4c(c3c(=O)n2C)CCCC4)CC1,403.57700000000034,2.0563,1,6,0.6254356059057065,2.749808279520339,27,4,2,53.4,3,939.7035859126908,O=c1[nH]c(N2CCNCC2)nc2sc3c(c12)CCCC3
ZINC,,COc1ccc2c(CC(=O)N(C[C@@H]3CCCCO3)C(C)C)coc2c1,COc1ccc2c(CC(=O)N(C[C@@H]3CCCCO3)C(C)C)coc2c1,345.439,3.7900000000000027,0,4,0.7991774994719933,2.8551283049291545,25,3,2,51.91,6,715.5544946603744,O=C(Cc1coc2ccccc12)NCC1CCCCO1
ZINC,,C=CC[C@H](C)[C@@H](C)[NH2+][C@@H](C)CS(C)(=O)=O,C=CC[C@H](C)[C@@H](C)[NH2+][C@@H](C)CS(C)(=O)=O,234.38499999999996,0.583600000000001,1,2,0.6553041641759072,4.867243714083929,15,0,0,50.75,7,284.96304686562866,
ZINC,,Cc1cccc(-c2noc([C@H](C)NC(=O)c3c(-c4ccccc4Cl)noc3C)n2)c1,Cc1cccc(-c2noc([C@H](C)NC(=O)c3c(-c4ccccc4Cl)noc3C)n2)c1,422.87200000000007,5.152840000000003,1,6,0.4774260856787277,2.8131723977751957,30,4,4,94.05000000000001,5,1214.5803592676782,O=C(NCc1nc(-c2ccccc2)no1)c1conc1-c1ccccc1
ZINC,,C[C@H](C(N)=O)N1CCN(Cc2nc3ccccc3n2C(F)F)CC1,C[C@H](C(N)=O)N1CCN(Cc2nc3ccccc3n2C(F)F)CC1,337.3740000000001,1.4228,1,5,0.8960738688741439,2.8106375970678155,24,3,2,67.39000000000001,5,724.3261113566246,c1ccc2[nH]c(CN3CCNCC3)nc2c1
ZINC,,C[NH+](C[C@@H](O)c1ccc(C(N)=S)cc1)[C@@H]1CCSC1,C[NH+](C[C@@H](O)c1ccc(C(N)=S)cc1)[C@@H]1CCSC1,297.469,0.37440000000000073,3,3,0.6877110956054525,4.5550934017638145,19,2,1,50.69,5,429.5770341177842,c1ccc(CC[NH2+]C2CCSC2)cc1
ZINC,,Cc1n[nH]cc1C(=O)N1CC[C@](Cc2ccc(-c3ccsc3)cc2)(C(=O)NC(C)C)C1,Cc1n[nH]cc1C(=O)N1CC[C@](Cc2ccc(-c3ccsc3)cc2)(C(=O)NC(C)C)C1,436.5810000000001,4.046220000000003,2,4,0.6120062058739453,3.420965515780498,31,4,3,78.09,6,1055.7070108463788,O=C(c1cn[nH]c1)N1CCC(Cc2ccc(-c3ccsc3)cc2)C1
ZINC,,CO[C@@H]1C[C@@H]2C(=O)N([C@@H]3CCOC3)C(=O)N2C1,CO[C@@H]1C[C@@H]2C(=O)N([C@@H]3CCOC3)C(=O)N2C1,240.25899999999993,-0.17320000000000024,0,4,0.628575016428265,3.7735034929100433,17,3,0,59.08,2,329.3805937012686,O=C1C2CCCN2C(=O)N1C1CCOC1
ZINC,,Cn1cc(C(=O)OC[C@@]2(C)CCCO2)c(-c2cccs2)n1,Cn1cc(C(=O)OC[C@@]2(C)CCCO2)c(-c2cccs2)n1,306.38699999999994,2.874500000000001,0,6,0.8151037130701123,3.259481306736144,21,3,2,53.35,4,627.3943315351692,O=C(OCC1CCCO1)c1c[nH]nc1-c1cccs1
ZINC,,C[C@@H](C#N)CNC(=O)C(=O)Nc1cccc(C#N)c1,C[C@@H](C#N)CNC(=O)C(=O)Nc1cccc(C#N)c1,256.265,0.7726599999999995,2,4,0.7788794235013483,2.691838700834408,19,1,1,105.78,3,568.7413283616995,c1ccccc1
ZINC,,CC(C)(C)Oc1ccccc1CNC(=O)c1cccc(-n2cnnn2)c1,CC(C)(C)Oc1ccccc1CNC(=O)c1cccc(-n2cnnn2)c1,351.41,2.7696000000000014,1,6,0.7642386807635415,2.2130525663867378,26,3,3,81.92999999999999,5,884.9500675281656,O=C(NCc1ccccc1)c1cccc(-n2cnnn2)c1
ZINC,,C[C@H]1CC[NH+](Cc2cccc(-c3cnn(C)c3)c2)C1,C[C@H]1CC[NH+](Cc2cccc(-c3cnn(C)c3)c2)C1,256.373,1.5117999999999991,1,2,0.8834074078848716,4.268651240269223,19,3,2,22.26,3,558.6266182925294,c1cc(C[NH+]2CCCC2)cc(-c2cn[nH]c2)c1
ZINC,,CC1(C)[C@H](C(=O)[O-])[C@H]1C(=O)NCC(=O)[O-],CC1(C)[C@H](C(=O)[O-])[C@H]1C(=O)NCC(=O)[O-],213.18899999999996,-3.125399999999998,1,5,0.5307828615741899,4.380618014002801,15,1,0,109.35999999999999,4,322.4643934467102,C1CC1
ZINC,,N#Cc1cc(NC(=O)C2(O)Cc3ccccc3C2)ccc1F,N#Cc1cc(NC(=O)C2(O)Cc3ccccc3C2)ccc1F,296.301,2.16578,2,3,0.8916782098952976,2.495780677286014,22,3,2,73.12,2,770.4862141032951,O=C(Nc1ccccc1)C1Cc2ccccc2C1
ZINC,,N#Cc1ccc(OC2CCC(NC(=O)NC(C3CC3)C3CC3)CC2)nc1,N#Cc1ccc(OC2CCC(NC(=O)NC(C3CC3)C3CC3)CC2)nc1,354.45400000000024,3.1310800000000016,2,4,0.8215035957322883,2.7029743959085675,26,4,1,87.03999999999999,6,656.046751172873,O=C(NC1CCC(Oc2ccccn2)CC1)NC(C1CC1)C1CC1
ZINC,,CNC(=O)c1ccc(C[NH2+]C[C@H]2CN(Cc3ccccc3)CCO2)cc1,CNC(=O)c1ccc(C[NH2+]C[C@H]2CN(Cc3ccccc3)CCO2)cc1,354.47400000000005,1.0106000000000017,2,3,0.7802735035475951,3.185616973338485,26,3,2,58.18000000000001,7,688.1621946491996,c1ccc(C[NH2+]CC2CN(Cc3ccccc3)CCO2)cc1
ZINC,,Cc1ccc(C2=NO[C@@H](CN(Cc3ccc(F)cc3F)C(=O)C(C)C)C2)cc1,Cc1ccc(C2=NO[C@@H](CN(Cc3ccc(F)cc3F)C(=O)C(C)C)C2)cc1,386.4420000000001,4.451020000000004,0,3,0.7360206225626854,2.877188130374922,28,3,2,41.9,6,878.6055330955331,c1ccc(CNCC2CC(c3ccccc3)=NO2)cc1
ZINC,,Cc1ccc(-n2c(C)cc(C(=O)CN3C(=O)N[C@@](C)(c4ccccc4)C3=O)c2C)cc1F,Cc1ccc(-n2c(C)cc(C(=O)CN3C(=O)N[C@@](C)(c4ccccc4)C3=O)c2C)cc1F,433.4830000000001,4.1915600000000035,1,4,0.48447535683776766,2.8038345685600508,32,4,3,71.41,5,1248.8181016089527,O=C(CN1C(=O)NC(c2ccccc2)C1=O)c1ccn(-c2ccccc2)c1
ZINC,,C[NH+](CCNC(=O)COc1ccc2ccc(=O)oc2c1)C1CCCCC1,C[NH+](CCNC(=O)COc1ccc2ccc(=O)oc2c1)C1CCCCC1,359.4460000000002,1.1354,2,4,0.727317289214954,3.621863637306096,26,3,2,72.97999999999999,7,795.7429174190999,O=C(COc1ccc2ccc(=O)oc2c1)NCC[NH2+]C1CCCCC1
ZINC,,O=C(OCCN1CCCC1=O)[C@@H]1CCCN(C(=O)Cc2ccccc2)C1,O=C(OCCN1CCCC1=O)[C@@H]1CCCN(C(=O)Cc2ccccc2)C1,358.4380000000001,1.633299999999999,0,4,0.7252055988532207,2.5816464065368656,26,3,1,66.92,6,646.4710834331828,O=C(OCCN1CCCC1=O)C1CCCN(C(=O)Cc2ccccc2)C1
ZINC,,CC(C)(C)c1cc(CCC(=O)N[C@H]2CCS(=O)(=O)C2)cc(C(C)(C)C)c1O,CC(C)(C)c1cc(CCC(=O)N[C@H]2CCS(=O)(=O)C2)cc(C(C)(C)C)c1O,395.56500000000017,3.2231000000000027,2,4,0.8198311542863163,2.980104005671791,27,2,1,83.47,4,778.5589665168299,O=C(CCc1ccccc1)NC1CCS(=O)(=O)C1
ZINC,,COC(=O)c1ccc(C[NH+]2CCC([C@@H](O)c3ccccc3)CC2)cc1F,COC(=O)c1ccc(C[NH+]2CCC([C@@H](O)c3ccccc3)CC2)cc1F,358.4330000000001,2.1407999999999996,2,3,0.805511402855542,3.690057716308175,26,3,2,50.97,5,742.1763389399092,c1ccc(CC2CC[NH+](Cc3ccccc3)CC2)cc1
ZINC,,COCCN1CNC(=NS(=O)(=O)c2ccc(C)cc2)NC1,COCCN1CNC(=NS(=O)(=O)c2ccc(C)cc2)NC1,312.39500000000004,0.09592000000000095,2,4,0.8020412856151072,2.9195137638480766,21,2,1,83.03,5,588.3473169162642,O=S(=O)(N=C1NCNCN1)c1ccccc1
ZINC,,Cc1ccccc1/N=C1\S[C@@H](CC(=O)Nc2ccc3ccccc3c2)C(=O)N1Cc1ccccn1,Cc1ccccc1/N=C1\S[C@@H](CC(=O)Nc2ccc3ccccc3c2)C(=O)N1Cc1ccccn1,480.5930000000002,5.703720000000006,1,5,0.3839395816620007,2.9029384006770123,35,5,4,74.66,6,1420.9306129858373,O=C(CC1SC(=Nc2ccccc2)N(Cc2ccccn2)C1=O)Nc1ccc2ccccc2c1
ZINC,,O=C(c1ccsc1)N1CCC[C@H]1c1nnc2ccccn12,O=C(c1ccsc1)N1CCC[C@H]1c1nnc2ccccn12,298.371,2.7681000000000013,0,5,0.7307345779201424,2.8760422248502877,21,4,3,50.5,2,779.9366391344704,O=C(c1ccsc1)N1CCCC1c1nnc2ccccn12
ZINC,,Cc1ccc(C(=O)N/N=C/C=C/c2ccco2)cc1C,Cc1ccc(C(=O)N/N=C/C=C/c2ccco2)cc1C,268.31600000000003,3.325440000000002,1,3,0.6827527728181383,2.290941706322611,20,2,2,54.6,4,640.5014131502938,O=C(NN=CC=Cc1ccco1)c1ccccc1
ZINC,,Cc1ccc(-n2ncc(C(=O)NCCc3ccc(Cl)cc3)c2-n2cccc2)cc1,Cc1ccc(-n2ncc(C(=O)NCCc3ccc(Cl)cc3)c2-n2cccc2)cc1,404.90100000000007,4.597320000000003,1,4,0.5103529317992309,2.2039451413014444,29,4,4,51.85,6,1097.0075670959657,O=C(NCCc1ccccc1)c1cnn(-c2ccccc2)c1-n1cccc1
ZINC,,O=C(C=C1CCSCC1)OCc1coc(-c2ccccc2)n1,O=C(C=C1CCSCC1)OCc1coc(-c2ccccc2)n1,315.394,3.838200000000003,0,5,0.6336232447282332,2.7927929429855727,22,3,2,52.33,4,655.5533908408441,O=C(C=C1CCSCC1)OCc1coc(-c2ccccc2)n1
ZINC,,CC1CCN(c2nc(Cl)ns2)CC1,CC1CCN(c2nc(Cl)ns2)CC1,217.72499999999997,2.4278000000000004,0,4,0.7237431944186873,2.7041079412770177,13,2,1,29.020000000000003,1,280.6714358003775,c1nsc(N2CCCCC2)n1
ZINC,,Cc1cc2occ(CC(=O)N3CC[S@](=O)C(C)(C)C3)c2cc1C(C)C,Cc1cc2occ(CC(=O)N3CC[S@](=O)C(C)(C)C3)c2cc1C(C)C,361.5070000000001,3.776620000000003,0,3,0.8359248224693491,3.5843083794941917,25,3,2,50.52,3,834.8239995403706,O=C(Cc1coc2ccccc12)N1CCS(=O)CC1
ZINC,,C[C@@H]1OCC[C@@H]1C(=O)N(C)[C@@H](C)c1ccc(Cl)cc1Cl,C[C@@H]1OCC[C@@H]1C(=O)N(C)[C@@H](C)c1ccc(Cl)cc1Cl,316.22800000000007,3.937800000000003,0,2,0.8452113684963741,3.477047578255796,20,2,1,29.54,3,506.6469225140251,O=C(NCc1ccccc1)C1CCOC1
ZINC,,Cc1noc(C)c1CC(=O)N1CCC(c2ccc(C(F)(F)F)cc2)CC1,Cc1noc(C)c1CC(=O)N1CCC(c2ccc(C(F)(F)F)cc2)CC1,366.38300000000004,4.2589400000000035,0,3,0.8154622441511358,2.271598720232891,26,3,2,46.34,3,753.5721879200987,O=C(Cc1cnoc1)N1CCC(c2ccccc2)CC1
ZINC,,O=C(c1cccnc1)N1[C@H]2CC[C@@H]1Cn1c(nc3ccccc3c1=O)C2,O=C(c1cccnc1)N1[C@@H]2CC[C@H]1Cc1nc3ccccc3c(=O)n1C2,346.3900000000001,2.021,0,5,0.6760014616608678,3.860074988363456,26,5,3,68.09,1,1060.344285548174,O=C(c1cccnc1)N1C2CCC1Cn1c(nc3ccccc3c1=O)C2
ZINC,,Cc1cc(C)cc(CSc2ncc(C#N)c(N)n2)c1,Cc1cc(C)cc(CSc2ncc(C#N)c(N)n2)c1,270.361,2.839620000000001,1,5,0.6852729563360831,2.4156175937422244,19,2,2,75.59,3,626.1296033957293,c1ccc(CSc2ncccn2)cc1
ZINC,,CC(C)(C[NH2+]Cc1ccccc1O)S(C)(=O)=O,CC(C)(C[NH2+]Cc1ccccc1O)S(C)(=O)=O,258.363,0.27879999999999977,2,3,0.7966280196691935,3.474675812609787,17,1,1,70.98,5,480.2790378430076,c1ccccc1
ZINC,,Cc1ccoc1[C@H](C)NC[C@H](O)c1ccccc1Cl,Cc1ccoc1[C@H](C)NC[C@H](O)c1ccccc1Cl,279.76700000000005,3.6256200000000023,2,3,0.8784989179024615,3.163130332497751,19,2,2,45.400000000000006,5,538.4467736482682,c1ccc(CCNCc2ccco2)cc1
ZINC,,N/C(=[NH+]\NC(=O)c1ccncc1)c1cc2c(ccc3ccccc32)oc1=O,N/C(=[NH+]\NC(=O)c1ccncc1)c1cc2c(ccc3ccccc32)oc1=O,359.36500000000007,0.47210000000000085,3,4,0.16185327554777382,2.943979216275892,27,4,4,112.19,3,1246.5372940609116,O=C(N[NH+]=Cc1cc2c(ccc3ccccc32)oc1=O)c1ccncc1
ZINC,,O=C(CN[C@H](C1CCCC1)C(F)(F)F)N1CCC[C@H](C(F)(F)F)C1,O=C(CN[C@H](C1CCCC1)C(F)(F)F)N1CCC[C@H](C(F)(F)F)C1,360.342,3.498000000000003,1,2,0.778642511136477,3.5269751330101426,24,2,0,32.34,4,430.66066366118827,O=C(CNCC1CCCC1)N1CCCCC1
ZINC,,O=C1CCCC2=C1[C@H](c1ccc3c(c1)OCO3)C1=C(N2)c2ccccc2C1=O,O=C1CCCC2=C1[C@H](c1ccc3c(c1)OCO3)C1=C(N2)c2ccccc2C1=O,371.39200000000005,3.716800000000002,1,5,0.8277795894718982,3.0210764692405583,28,6,2,64.63,1,1141.041374587357,O=C1CCCC2=C1C(c1ccc3c(c1)OCO3)C1=C(N2)c2ccccc2C1=O
ZINC,,C[C@@H](C(=O)N1CCN(C(=O)c2ccccc2)CC1)n1cccn1,C[C@@H](C(=O)N1CCN(C(=O)c2ccccc2)CC1)n1cccn1,312.373,1.4286999999999999,0,4,0.8612673927419279,2.4626526341029837,23,3,2,58.440000000000005,3,661.1665186094642,O=C(Cn1cccn1)N1CCN(C(=O)c2ccccc2)CC1
ZINC,,CC(C)c1ccc([C@H](C)[NH2+]CC(C)(C)N2CCS(=O)CC2)cc1,CC(C)c1ccc([C@H](C)[NH2+]CC(C)(C)N2CCS(=O)CC2)cc1,337.553,2.2773000000000003,1,2,0.8645248564461439,4.01578570103605,23,2,1,36.92,6,514.6760796740494,O=S1CCN(CC[NH2+]Cc2ccccc2)CC1
ZINC,,C=CCOc1ccc(CNc2ccc(-c3nc(C)n[nH]3)cc2)cc1,C=CCOc1ccc(CNc2ccc(-c3nc(C)n[nH]3)cc2)cc1,320.39599999999996,3.9570200000000026,2,4,0.6469197931227314,2.3510688479460633,24,3,3,62.83,7,790.9939272912324,c1ccc(CNc2ccc(-c3ncn[nH]3)cc2)cc1
ZINC,,COc1ccc(S(=O)(=O)CCc2noc(C(=O)NC3CC3)n2)cc1,COc1ccc(S(=O)(=O)CCc2noc(C(=O)NC3CC3)n2)cc1,351.384,0.9867999999999997,1,7,0.7913697018157823,2.337024537629514,24,3,2,111.39,7,825.0493471073148,O=C(NC1CC1)c1nc(CCS(=O)(=O)c2ccccc2)no1
ZINC,,COCCN(Cc1ccccc1Cl)c1ncnc2oc(C)nc12,COCCN(Cc1ccccc1Cl)c1ncnc2oc(C)nc12,332.7910000000001,3.2326200000000025,0,6,0.690198072722724,2.663197814931875,23,3,3,64.28,6,805.629501268121,c1ccc(CNc2ncnc3ocnc23)cc1
ZINC,,COc1ccc(OC)c(-c2nc(C[NH+](C)Cc3cccc4cnccc34)c(C)o2)c1,COc1ccc(OC)c(-c2nc(C[NH+](C)Cc3cccc4cnccc34)c(C)o2)c1,404.4900000000001,3.430320000000002,1,5,0.5113734204330888,3.5264728102765126,30,4,4,61.82,7,1164.294978564915,c1ccc(-c2nc(C[NH2+]Cc3cccc4cnccc34)co2)cc1
ZINC,,Cc1nc(CNC(=O)CCN2C(=O)CCc3cc(F)ccc32)c(C)s1,Cc1nc(CNC(=O)CCN2C(=O)CCc3cc(F)ccc32)c(C)s1,361.44200000000006,2.8847400000000016,1,4,0.8906993200075202,2.520006840572247,25,3,2,62.300000000000004,5,818.6476667465322,O=C(CCN1C(=O)CCc2ccccc21)NCc1cscn1
ZINC,,CC[C@H]([NH2+][C@@H](C)C[C@@H]1CCCCC[NH2+]1)C(C)C,CC[C@H]([NH2+][C@@H](C)C[C@@H]1CCCCC[NH2+]1)C(C)C,242.45099999999994,1.2690000000000001,2,0,0.7032607950218749,5.653486144301205,17,1,0,33.22,6,183.36084112383594,C1CCC[NH2+]CC1
ZINC,,COc1cccc2c1OC[C@H](CNC(=O)C1(C(N)=O)CC1)C2,COc1cccc2c1OC[C@H](CNC(=O)C1(C(N)=O)CC1)C2,304.3460000000001,0.6279999999999996,2,4,0.7805964242823457,3.057551774890479,22,3,1,90.65,5,610.1634112883035,O=C(NCC1COc2ccccc2C1)C1CC1
ZINC,,[NH3+]C[C@H]1CC[C@@H](C(=O)Nc2ccc(O)c(C(=O)[O-])c2)O1,[NH3+]C[C@H]1CC[C@@H](C(=O)Nc2ccc(O)c(C(=O)[O-])c2)O1,280.28000000000003,-1.516299999999999,3,5,0.5775058290630063,4.043805924303977,20,2,1,126.33,4,531.492842512306,O=C(Nc1ccccc1)C1CCCO1
ZINC,,CC/[NH+]=C(/NC[C@@H]1CCC[C@H]1O)N1CCN(c2ccc(F)cc2)CC1,CC/[NH+]=C(/NC[C@@H]1CCC[C@H]1O)N1CCN(c2ccc(F)cc2)CC1,349.4740000000001,0.15480000000000116,3,2,0.5352944665460108,3.7022614350192526,25,3,1,52.71000000000001,4,569.2917539396994,[NH+]=C(NCC1CCCC1)N1CCN(c2ccccc2)CC1
ZINC,,Cn1cnc(CNC(=O)Nc2ccc(-n3cccn3)cc2)n1,Cn1cnc(CNC(=O)Nc2ccc(-n3cccn3)cc2)n1,297.322,1.3224999999999998,2,6,0.7597785165913004,2.46686999180214,22,3,3,89.66000000000001,4,745.8615534350591,O=C(NCc1nc[nH]n1)Nc1ccc(-n2cccn2)cc1
ZINC,,CC1CC(NC(=O)c2ccc3nc(Cl)ccc3c2)C1,CC1CC(NC(=O)c2ccc3nc(Cl)ccc3c2)C1,274.75100000000003,3.416500000000002,1,2,0.8528733028200396,2.078816432639176,19,3,2,41.99,2,635.078220891302,O=C(NC1CCC1)c1ccc2ncccc2c1
ZINC,,O=C1CCCC(=O)N1CC1(CS)CCCC1,O=C1CCCC(=O)N1CC1(CS)CCCC1,241.35599999999997,2.0157,1,3,0.6060714795390062,2.8661392445791005,16,2,0,37.38,3,281.3938857278572,O=C1CCCC(=O)N1CC1CCCC1
ZINC,,Cc1nc(C)c(CNCC2(c3ccc(F)cc3F)CC2)s1,Cc1nc(C)c(CNCC2(c3ccc(F)cc3F)CC2)s1,308.39700000000005,3.8595400000000026,1,3,0.9070358532061487,2.607437519636415,21,3,2,24.92,5,662.2917421265738,c1ccc(C2(CNCc3cncs3)CC2)cc1
ZINC,,Nc1ccc(Cl)cc1COC[C@@H]1CCCCO1,Nc1ccc(Cl)cc1COC[C@@H]1CCCCO1,255.74499999999992,3.007900000000002,1,3,0.8415289247598011,2.6179137657897424,17,2,1,44.480000000000004,4,364.4371368924922,c1ccc(COCC2CCCCO2)cc1
ZINC,,CCC[NH2+][C@@H](C)c1ccccc1N1CCCC[C@@H]1C,CCC[NH2+][C@@H](C)c1ccccc1N1CCCC[C@@H]1C,261.43299999999994,3.099800000000002,1,1,0.8631312920964773,3.829465552623537,19,2,1,19.85,5,388.603384122795,c1ccc(N2CCCCC2)cc1
ZINC,,O=C(C[C@@H]1CCS(=O)(=O)C1)Nc1cccc(C(F)(F)F)c1,O=C(C[C@@H]1CCS(=O)(=O)C1)Nc1cccc(C(F)(F)F)c1,321.32,2.4687,1,3,0.9300397985118951,2.6098641002584095,21,2,1,63.24,3,640.3067246909641,O=C(CC1CCS(=O)(=O)C1)Nc1ccccc1
ZINC,,CC(C)OC(=O)Cn1c(CN(C)C(=O)c2cccnc2)nc2ccccc21,CC(C)OC(=O)Cn1c(CN(C)C(=O)c2cccnc2)nc2ccccc21,366.42100000000005,2.655100000000001,0,6,0.6269532510361232,2.270654909206442,27,3,3,77.32000000000001,6,950.2750447320232,O=C(NCc1nc2ccccc2[nH]1)c1cccnc1
ZINC,,C[C@H]1C[C@@H](C)C[NH+](CC(=O)Nc2c(F)cccc2F)C1,C[C@@H]1C[C@H](C)C[NH+](CC(=O)Nc2c(F)cccc2F)C1,283.34200000000004,1.4640999999999995,2,1,0.8650583850443267,4.388900678488895,20,2,1,33.54,3,462.5118993761862,O=C(C[NH+]1CCCCC1)Nc1ccccc1
ZINC,,C[NH2+]CCCN1C(=O)C(=O)c2cc(Cl)c(F)cc21,C[NH2+]CCCN1C(=O)C(=O)c2cc(Cl)c(F)cc21,271.699,0.5916999999999999,1,2,0.643770150236663,3.3042141701049452,18,2,1,53.99,4,519.044028862054,O=C1Nc2ccccc2C1=O
ZINC,,CCc1ccc(-n2c(S)nnc2-c2ccccc2OC)cc1,CCc1ccc(-n2c(S)nnc2-c2ccccc2OC)cc1,311.4100000000001,3.7940000000000023,1,5,0.7451555009762241,2.070453027516427,22,3,3,39.94,4,780.8530770567679,c1ccc(-c2nncn2-c2ccccc2)cc1
ZINC,,CCC(C)(C)n1nnnc1[C@H](c1cc2ccc(OC)cc2[nH]c1=O)N1CCc2ccccc21,CCC(C)(C)n1nnnc1[C@H](c1cc2ccc(OC)cc2[nH]c1=O)N1CCc2ccccc21,444.5390000000002,3.820400000000003,1,7,0.48636222932108303,3.1758149837479204,33,5,4,88.92999999999999,6,1372.8374330279623,O=c1[nH]c2ccccc2cc1C(c1nnn[nH]1)N1CCc2ccccc21
ZINC,,CC(C)NC(=O)N1C[C@H]2CN(S(=O)(=O)c3ccccc3)C[C@@H](C1)O2,CC(C)NC(=O)N1C[C@@H]2CN(S(=O)(=O)c3ccccc3)C[C@H](C1)O2,353.44400000000013,0.8782999999999994,1,4,0.874843824119639,3.8544957963939517,24,3,1,78.95,3,678.5338910549893,O=S(=O)(c1ccccc1)N1CC2CNCC(C1)O2
ZINC,,O=S(=O)(Cc1ccccc1Cl)NCC[C@H](O)c1cccc2ccccc12,O=S(=O)(Cc1ccccc1Cl)NCC[C@H](O)c1cccc2ccccc12,389.9040000000001,4.036300000000002,2,3,0.6405375759525427,2.591797633148092,26,3,3,66.4,7,999.3687441708428,O=S(=O)(Cc1ccccc1)NCCCc1cccc2ccccc12
ZINC,,CC1CC[NH+](C[C@H](O)CNC(=O)N[C@H]2CCCC2(C)C)CC1,CC1CC[NH+](C[C@H](O)CNC(=O)N[C@H]2CCCC2(C)C)CC1,312.47800000000007,0.5400000000000014,4,2,0.5985991950008344,4.687881160064675,22,2,0,65.8,5,364.91555099274893,O=C(NCCC[NH+]1CCCCC1)NC1CCCC1
ZINC,,C[C@H](C#N)NC(=O)C=C1CCSCC1,C[C@H](C#N)NC(=O)C=C1CCSCC1,210.30199999999994,1.46808,1,3,0.7021056312506198,3.979298449510905,14,1,0,52.89,2,272.33681067300506,C=C1CCSCC1
ZINC,,C[NH+]1CCN(C(=O)[C@@H](O)c2ccccc2)CC1,C[NH+]1CCN(C(=O)[C@@H](O)c2ccccc2)CC1,235.307,-0.9230999999999983,2,2,0.6959966541021715,3.8407456142983767,17,2,1,44.980000000000004,2,372.26566913620763,O=C(Cc1ccccc1)N1CC[NH2+]CC1
ZINC,,CC[C@H](C#N)OC(=O)CNC(=O)Cc1cccc(F)c1,CC[C@H](C#N)OC(=O)CNC(=O)Cc1cccc(F)c1,278.283,1.3297799999999993,1,4,0.7960836480465507,2.770080125052056,20,1,1,79.19,6,525.3954554094436,c1ccccc1
ZINC,,Cc1[nH]nc2cc(Cl)nc([O-])c12,Cc1[nH]nc2cc(Cl)nc([O-])c12,182.58999999999997,0.9933199999999998,1,3,0.6183868612993189,3.5448072956735714,12,2,2,64.63,0,437.3892633891206,c1cc2n[nH]cc2cn1
